2017-05-27 10:08:05.523 [Thread-0] INFO  appium - start appium
2017-05-27 10:08:29.594 [Thread-0] INFO  appium - [debug] [BaseDriver] Waiting up to 0 ms for condition
2017-05-27 10:08:29.594 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"find","params":{"strategy":"id","selector":"com.ymatou.shop:id/tv_follow_button_state","context":"","multiple":false}}
2017-05-27 10:08:29.597 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"find","params":{"strategy":"id","selector":"com.ymatou.shop:id/tv_follow_button_state","context":"","multiple":false}}
2017-05-27 10:08:29.598 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:08:29.598 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: find
2017-05-27 10:08:29.598 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Finding 'com.ymatou.shop:id/tv_follow_button_state' using 'ID' with the contextId: '' multiple: false
2017-05-27 10:08:29.598 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Using: UiSelector[INSTANCE=0, RESOURCE_ID=com.ymatou.shop:id/tv_follow_button_state]
2017-05-27 10:08:31.108 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Failed to locate element. Clearing Accessibility cache and retrying.
2017-05-27 10:08:31.108 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Finding 'com.ymatou.shop:id/tv_follow_button_state' using 'ID' with the contextId: '' multiple: false
2017-05-27 10:08:31.108 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Using: UiSelector[INSTANCE=0, RESOURCE_ID=com.ymatou.shop:id/tv_follow_button_state]
2017-05-27 10:08:33.107 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Returning result: {"status":7,"value":"No element found"}
2017-05-27 10:08:33.109 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:08:33.109 [Thread-0] INFO  appium - [HTTP] <-- POST /wd/hub/session/16efe0ef-1bd6-4b9b-8f10-0179ac78710e/element 500 3517 ms - 164 
2017-05-27 10:08:33.118 [Thread-0] INFO  appium - [HTTP] --> POST /wd/hub/session/16efe0ef-1bd6-4b9b-8f10-0179ac78710e/element {"using":"id","value":"com.ymatou.shop:id/tv_home_coupon_dialog_cancel"}
2017-05-27 10:08:33.118 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.findElement() with args: ["id","com.ymatou.shop:id/tv_home_coupon_dialog_cancel","16efe0ef-1bd6-4b9b-8f10-0179ac78710e"]
2017-05-27 10:08:33.118 [Thread-0] INFO  appium - [debug] [BaseDriver] Valid locator strategies for this request: xpath, id, class name, accessibility id, -android uiautomator
2017-05-27 10:08:33.118 [Thread-0] INFO  appium - [debug] [BaseDriver] Valid locator strategies for this request: xpath, id, class name, accessibility id, -android uiautomator
2017-05-27 10:08:33.118 [Thread-0] INFO  appium - [debug] [BaseDriver] Waiting up to 0 ms for condition
2017-05-27 10:08:33.118 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"find","params":{"strategy":"id","selector":"com.ymatou.shop:id/tv_home_coupon_dialog_cancel","context":"","multiple":false}}
2017-05-27 10:08:33.121 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"find","params":{"strategy":"id","selector":"com.ymatou.shop:id/tv_home_coupon_dialog_cancel","context":"","multiple":false}}
2017-05-27 10:08:33.122 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:08:33.122 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: find
2017-05-27 10:08:33.122 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Finding 'com.ymatou.shop:id/tv_home_coupon_dialog_cancel' using 'ID' with the contextId: '' multiple: false
2017-05-27 10:08:33.122 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Using: UiSelector[INSTANCE=0, RESOURCE_ID=com.ymatou.shop:id/tv_home_coupon_dialog_cancel]
2017-05-27 10:08:33.147 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Failed to locate element. Clearing Accessibility cache and retrying.
2017-05-27 10:08:33.149 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Finding 'com.ymatou.shop:id/tv_home_coupon_dialog_cancel' using 'ID' with the contextId: '' multiple: false
2017-05-27 10:08:33.149 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Using: UiSelector[INSTANCE=0, RESOURCE_ID=com.ymatou.shop:id/tv_home_coupon_dialog_cancel]
2017-05-27 10:08:33.228 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Returning result: {"status":7,"value":"No element found"}
2017-05-27 10:08:33.229 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:08:33.230 [Thread-0] INFO  appium - [HTTP] <-- POST /wd/hub/session/16efe0ef-1bd6-4b9b-8f10-0179ac78710e/element 500 113 ms - 164 
2017-05-27 10:08:33.736 [Thread-0] INFO  appium - [HTTP] --> POST /wd/hub/session/16efe0ef-1bd6-4b9b-8f10-0179ac78710e/element {"using":"id","value":"com.ymatou.shop:id/tv_home_coupon_dialog_cancel"}
2017-05-27 10:08:33.736 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.findElement() with args: ["id","com.ymatou.shop:id/tv_home_coupon_dialog_cancel","16efe0ef-1bd6-4b9b-8f10-0179ac78710e"]
2017-05-27 10:08:33.736 [Thread-0] INFO  appium - [debug] [BaseDriver] Valid locator strategies for this request: xpath, id, class name, accessibility id, -android uiautomator
2017-05-27 10:08:33.736 [Thread-0] INFO  appium - [debug] [BaseDriver] Valid locator strategies for this request: xpath, id, class name, accessibility id, -android uiautomator
2017-05-27 10:08:33.736 [Thread-0] INFO  appium - [debug] [BaseDriver] Waiting up to 0 ms for condition
2017-05-27 10:08:33.736 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"find","params":{"strategy":"id","selector":"com.ymatou.shop:id/tv_home_coupon_dialog_cancel","context":"","multiple":false}}
2017-05-27 10:08:33.740 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"find","params":{"strategy":"id","selector":"com.ymatou.shop:id/tv_home_coupon_dialog_cancel","context":"","multiple":false}}
2017-05-27 10:08:33.741 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:08:33.741 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: find
2017-05-27 10:08:33.741 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Finding 'com.ymatou.shop:id/tv_home_coupon_dialog_cancel' using 'ID' with the contextId: '' multiple: false
2017-05-27 10:08:33.741 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Using: UiSelector[INSTANCE=0, RESOURCE_ID=com.ymatou.shop:id/tv_home_coupon_dialog_cancel]
2017-05-27 10:08:34.074 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Failed to locate element. Clearing Accessibility cache and retrying.
2017-05-27 10:08:34.076 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Finding 'com.ymatou.shop:id/tv_home_coupon_dialog_cancel' using 'ID' with the contextId: '' multiple: false
2017-05-27 10:08:34.076 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Using: UiSelector[INSTANCE=0, RESOURCE_ID=com.ymatou.shop:id/tv_home_coupon_dialog_cancel]
2017-05-27 10:08:34.162 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Returning result: {"status":7,"value":"No element found"}
2017-05-27 10:08:34.164 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:08:34.164 [Thread-0] INFO  appium - [HTTP] <-- POST /wd/hub/session/16efe0ef-1bd6-4b9b-8f10-0179ac78710e/element 500 429 ms - 164 
2017-05-27 10:08:34.673 [Thread-0] INFO  appium - [HTTP] --> POST /wd/hub/session/16efe0ef-1bd6-4b9b-8f10-0179ac78710e/element {"using":"id","value":"com.ymatou.shop:id/tv_home_coupon_dialog_cancel"}
2017-05-27 10:08:34.673 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.findElement() with args: ["id","com.ymatou.shop:id/tv_home_coupon_dialog_cancel","16efe0ef-1bd6-4b9b-8f10-0179ac78710e"]
2017-05-27 10:08:34.674 [Thread-0] INFO  appium - [debug] [BaseDriver] Valid locator strategies for this request: xpath, id, class name, accessibility id, -android uiautomator
2017-05-27 10:08:34.674 [Thread-0] INFO  appium - [debug] [BaseDriver] Valid locator strategies for this request: xpath, id, class name, accessibility id, -android uiautomator
2017-05-27 10:08:34.675 [Thread-0] INFO  appium - [debug] [BaseDriver] Waiting up to 0 ms for condition
2017-05-27 10:08:34.676 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"find","params":{"strategy":"id","selector":"com.ymatou.shop:id/tv_home_coupon_dialog_cancel","context":"","multiple":false}}
2017-05-27 10:08:34.680 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"find","params":{"strategy":"id","selector":"com.ymatou.shop:id/tv_home_coupon_dialog_cancel","context":"","multiple":false}}
2017-05-27 10:08:34.680 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:08:34.681 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: find
2017-05-27 10:08:34.681 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Finding 'com.ymatou.shop:id/tv_home_coupon_dialog_cancel' using 'ID' with the contextId: '' multiple: false
2017-05-27 10:08:34.681 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Using: UiSelector[INSTANCE=0, RESOURCE_ID=com.ymatou.shop:id/tv_home_coupon_dialog_cancel]
2017-05-27 10:08:35.088 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Failed to locate element. Clearing Accessibility cache and retrying.
2017-05-27 10:08:35.089 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Finding 'com.ymatou.shop:id/tv_home_coupon_dialog_cancel' using 'ID' with the contextId: '' multiple: false
2017-05-27 10:08:35.090 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Using: UiSelector[INSTANCE=0, RESOURCE_ID=com.ymatou.shop:id/tv_home_coupon_dialog_cancel]
2017-05-27 10:08:35.171 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Returning result: {"status":7,"value":"No element found"}
2017-05-27 10:08:35.172 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:08:35.180 [Thread-0] INFO  appium - [HTTP] <-- POST /wd/hub/session/16efe0ef-1bd6-4b9b-8f10-0179ac78710e/element 500 503 ms - 164 
2017-05-27 10:08:35.689 [Thread-0] INFO  appium - [HTTP] --> POST /wd/hub/session/16efe0ef-1bd6-4b9b-8f10-0179ac78710e/element {"using":"id","value":"com.ymatou.shop:id/tv_home_coupon_dialog_cancel"}
2017-05-27 10:08:35.689 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.findElement() with args: ["id","com.ymatou.shop:id/tv_home_coupon_dialog_cancel","16efe0ef-1bd6-4b9b-8f10-0179ac78710e"]
2017-05-27 10:08:35.690 [Thread-0] INFO  appium - [debug] [BaseDriver] Valid locator strategies for this request: xpath, id, class name, accessibility id, -android uiautomator
2017-05-27 10:08:35.691 [Thread-0] INFO  appium - [debug] [BaseDriver] Valid locator strategies for this request: xpath, id, class name, accessibility id, -android uiautomator
2017-05-27 10:08:35.691 [Thread-0] INFO  appium - [debug] [BaseDriver] Waiting up to 0 ms for condition
2017-05-27 10:08:35.691 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"find","params":{"strategy":"id","selector":"com.ymatou.shop:id/tv_home_coupon_dialog_cancel","context":"","multiple":false}}
2017-05-27 10:08:35.697 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"find","params":{"strategy":"id","selector":"com.ymatou.shop:id/tv_home_coupon_dialog_cancel","context":"","multiple":false}}
2017-05-27 10:08:35.697 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:08:35.697 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: find
2017-05-27 10:08:35.697 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Finding 'com.ymatou.shop:id/tv_home_coupon_dialog_cancel' using 'ID' with the contextId: '' multiple: false
2017-05-27 10:08:35.698 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Using: UiSelector[INSTANCE=0, RESOURCE_ID=com.ymatou.shop:id/tv_home_coupon_dialog_cancel]
2017-05-27 10:08:36.101 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Failed to locate element. Clearing Accessibility cache and retrying.
2017-05-27 10:08:36.102 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Finding 'com.ymatou.shop:id/tv_home_coupon_dialog_cancel' using 'ID' with the contextId: '' multiple: false
2017-05-27 10:08:36.105 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Using: UiSelector[INSTANCE=0, RESOURCE_ID=com.ymatou.shop:id/tv_home_coupon_dialog_cancel]
2017-05-27 10:08:36.285 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Returning result: {"status":7,"value":"No element found"}
2017-05-27 10:08:36.296 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:08:36.305 [Thread-0] INFO  appium - [HTTP] <-- POST /wd/hub/session/16efe0ef-1bd6-4b9b-8f10-0179ac78710e/element 500 612 ms - 164 
2017-05-27 10:08:38.323 [Thread-0] INFO  appium - [HTTP] --> GET /wd/hub/session/16efe0ef-1bd6-4b9b-8f10-0179ac78710e/source {}
2017-05-27 10:08:38.326 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.getPageSource() with args: ["16efe0ef-1bd6-4b9b-8f10-0179ac78710e"]
2017-05-27 10:08:38.326 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"source","params":{}}
2017-05-27 10:08:38.332 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"source","params":{}}
2017-05-27 10:08:38.333 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:08:38.334 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: source
2017-05-27 10:08:38.553 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] [APPIUM-UIAUTO] [debug] Returning result: {"status":0,"value":"<?xml version=\"1.0\" encoding=\"UTF-8\"?><hierarchy rotation=\"0\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,0][1080,1920]\" resource-id=\"\" instance=\"0\"><android.widget.LinearLayout index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,0][1080,1920]\" resource-id=\"\" instance=\"0\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][1080,1920]\" resource-id=\"\" instance=\"1\"><android.widget.LinearLayout index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][1080,1920]\" resource-id=\"com.ymatou.shop:id\/action_bar_root\" instance=\"1\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][1080,1920]\" resource-id=\"android:id\/content\" instance=\"2\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][1080,1920]\" resource-id=\"\" instance=\"0\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][1080,1751]\" resource-id=\"com.ymatou.shop:id\/main_content\" instance=\"3\"><android.widget.LinearLayout index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.
2017-05-27 10:08:38.553 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][1080,1751]\" resource-id=\"\" instance=\"2\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][1080,228]\" resource-id=\"com.ymatou.shop:id\/rl_home_search_layout\" instance=\"1\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false
